id,name,cityName,address,lat,lon,food,low,high,priceBasis,source,positionStatus,navigationUrl
VN050,Le Beaulieu,河内,"GF, Sofitel Legend Metropole, 15 Ngo Quyen Street, Hoan Kiem Ward, Hanoi, Vietnam",21.0256333,105.8555339,法餐,646,1162,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/le-beaulieu-1213757,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Le%20Beaulieu%2C%20GF%2C%20Sofitel%20Legend%20Metropole%2C%2015%20Ngo%20Quyen%20Street%2C%20Hoan%20Kiem%20Ward%2C%20Hanoi%2C%20Vietnam
VN051,MÀU,河内,"5 Van Mieu Street, Quoc Tu Giam Ward, Hanoi, Vietnam",21.0297174,105.837019,当代料理,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/mau,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=M%C3%80U%2C%205%20Van%20Mieu%20Street%2C%20Quoc%20Tu%20Giam%20Ward%2C%20Hanoi%2C%20Vietnam
VN052,Ngon Garden,河内,"70 Nguyen Du Street, Hai Ba Trung Ward, Hanoi, Vietnam",21.01975,105.84519,越南菜,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/ngon-garden,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ngon%20Garden%2C%2070%20Nguyen%20Du%20Street%2C%20Hai%20Ba%20Trung%20Ward%2C%20Hanoi%2C%20Vietnam
VN055,Phở Cuốn Chinh Thắng,河内,"7 Mac Dinh Chi Street, Truc Bach Ward, Hanoi, Vietnam",21.0464519,105.8411791,鲜河粉卷,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/pho-cuon-chinh-thang,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Cu%E1%BB%91n%20Chinh%20Th%E1%BA%AFng%2C%207%20Mac%20Dinh%20Chi%20Street%2C%20Truc%20Bach%20Ward%2C%20Hanoi%2C%20Vietnam
VN056,Phở Gà Châm (Yen Ninh Street),河内,"64-68 Yen Ninh Street, Ba Dinh Ward, Hanoi, Vietnam",21.0424559,105.8439011,鸡肉河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/pho-ga-cham-yen-ninh-street,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20G%C3%A0%20Ch%C3%A2m%20%28Yen%20Ninh%20Street%29%2C%2064-68%20Yen%20Ninh%20Street%2C%20Ba%20Dinh%20Ward%2C%20Hanoi%2C%20Vietnam
VN057,Phở Gà Huyền Hương,河内,"20 Bao Khanh Street, Hoan Kiem Ward, Hanoi, Vietnam",21.0301353,105.8504464,鸡肉河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/pho-ga-huyen-huong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20G%C3%A0%20Huy%E1%BB%81n%20H%C6%B0%C6%A1ng%2C%2020%20Bao%20Khanh%20Street%2C%20Hoan%20Kiem%20Ward%2C%20Hanoi%2C%20Vietnam
VN058,Phở Tiến,河内,"103 Nguyen Truong To Street, Ba Dinh Ward, Hanoi, Vietnam",21.0430486,105.8436034,河粉,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/pho-tien,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%E1%BB%9F%20Ti%E1%BA%BFn%2C%20103%20Nguyen%20Truong%20To%20Street%2C%20Ba%20Dinh%20Ward%2C%20Hanoi%2C%20Vietnam
VN059,Quán Ăn Ngon (Cửa Nam),河内,"18 Phan Boi Chau Street, Cua Nam Ward, Hanoi, Vietnam",21.0264787,105.8435552,越南菜与地方小吃,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/quan-an-ngon,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Qu%C3%A1n%20%C4%82n%20Ngon%20%28C%E1%BB%ADa%20Nam%29%2C%2018%20Phan%20Boi%20Chau%20Street%2C%20Cua%20Nam%20Ward%2C%20Hanoi%2C%20Vietnam
VN060,Senté (Nguyen Quang Bich Street),河内,"20 Nguyen Quang Bich Street, Hoan Kiem Ward, Hanoi, Vietnam",21.0321095,105.8457201,越南当代料理,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/sente-nguyen-quang-bich-street,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Sent%C3%A9%20%28Nguyen%20Quang%20Bich%20Street%29%2C%2020%20Nguyen%20Quang%20Bich%20Street%2C%20Hoan%20Kiem%20Ward%2C%20Hanoi%2C%20Vietnam
VN061,T.U.N.G dining,河内,"2C Quang Trung Street, Hoan Kiem Ward, Hanoi, Vietnam",21.0267108,105.8500595,创意品鉴套餐,646,1162,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/t-u-n-g-dining,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=T.U.N.G%20dining%2C%202C%20Quang%20Trung%20Street%2C%20Hoan%20Kiem%20Ward%2C%20Hanoi%2C%20Vietnam
VN062,Tanh Tách,河内,"3 Yet Kieu Street, Cua Nam Ward, Hanoi, Vietnam",21.0201154,105.8427666,鱼与海鲜,258,568,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/tanh-tach,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Tanh%20T%C3%A1ch%2C%203%20Yet%20Kieu%20Street%2C%20Cua%20Nam%20Ward%2C%20Hanoi%2C%20Vietnam
VN064,Vien Dining,河内,"3 Ba Trieu Alley, Hai Ba Trung Ward, Hanoi, Vietnam",21.0125232,105.8488674,创意料理,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/vien-dining,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Vien%20Dining%2C%203%20Ba%20Trieu%20Alley%2C%20Hai%20Ba%20Trung%20Ward%2C%20Hanoi%2C%20Vietnam
VN063,Vị An (Đống Đa),河内,"145 Hoang Cau Street, Dong Da Ward, Hanoi, Vietnam",21.0162588,105.8212898,越南菜,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/vi-an,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=V%E1%BB%8B%20An%20%28%C4%90%E1%BB%91ng%20%C4%90a%29%2C%20145%20Hoang%20Cau%20Street%2C%20Dong%20Da%20Ward%2C%20Hanoi%2C%20Vietnam
VN065,Zao,河内,"4 Ngo Hue Street, Hai Ba Trung Ward, Hanoi, Vietnam",21.01482,105.85299,越南当代料理,77,168,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/zao,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Zao%2C%204%20Ngo%20Hue%20Street%2C%20Hai%20Ba%20Trung%20Ward%2C%20Hanoi%2C%20Vietnam
VN053,Ốc Dì Tú,河内,"144C Quan Thanh Street, Ba Dinh Ward, Hanoi, Vietnam",21.0426621,105.8417341,螺类、贝类与海鲜,103,232,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/oc-di-tu,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=%E1%BB%90c%20D%C3%AC%20T%C3%BA%2C%20144C%20Quan%20Thanh%20Street%2C%20Ba%20Dinh%20Ward%2C%20Hanoi%2C%20Vietnam
VN054,Ốc Vi Saigon,河内,"21 Gia Ngu Street, Hoan Kiem Ward, Hanoi, Vietnam",21.0329841,105.8527937,螺类、贝类与海鲜,65,155,预算估算（非菜单报价）,https://guide.michelin.com/en/ha-noi/ha-noi_2974158/restaurant/oc-vi-saigon,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=%E1%BB%90c%20Vi%20Saigon%2C%2021%20Gia%20Ngu%20Street%2C%20Hoan%20Kiem%20Ward%2C%20Hanoi%2C%20Vietnam
VN147,La Maison 1888,岘港,"InterContinental Danang Sun Peninsula Resort, Son Tra Ward, Da Nang, Vietnam",16.1218937,108.3066406,法式当代料理；品鉴套餐,1549,1963,官方菜单价（税费前）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/la-maison-1888,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=La%20Maison%201888%2C%20InterContinental%20Danang%20Sun%20Peninsula%20Resort%2C%20Son%20Tra%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN150,Bà Vui,岘港,"55 Le Hong Phong Street, Hai Chau Ward, Da Nang, Vietnam",16.0641542,108.2208754,鸡肉汤米线、鸡肉糯米饭,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/ba-vui,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A0%20Vui%2C%2055%20Le%20Hong%20Phong%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN149,Bà Đông,岘港,"145 Huynh Thuc Khang Street, Hai Chau Ward, Da Nang, Vietnam",16.0574415,108.2181012,粉面,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/ba-%C4%91ong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A0%20%C4%90%C3%B4ng%2C%20145%20Huynh%20Thuc%20Khang%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN151,Bánh Bèo - Bánh đập,岘港,"251 Phan Chau Trinh Street, Hai Chau Ward, Da Nang, Vietnam",16.0598894,108.2194858,蒸米糕、米纸薄饼小吃,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/banh-beo-banh-%C4%91ap,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20B%C3%A8o%20-%20B%C3%A1nh%20%C4%91%E1%BA%ADp%2C%20251%20Phan%20Chau%20Trinh%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN152,Bánh Xèo 76,岘港,"85A Le Van Huu Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0424731,108.2399598,越南煎饼,13,26,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/banh-xeo-76,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20X%C3%A8o%2076%2C%2085A%20Le%20Van%20Huu%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN153,Bánh Xèo Tôm Nhảy Cô Ba,岘港,"248 Trung Nu Vuong Street, Hoa Cuong Ward, Da Nang, Vietnam",16.0545067,108.2197565,鲜虾越南煎饼,15,34,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/banh-xeo-tom-nhay-co-ba,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20X%C3%A8o%20T%C3%B4m%20Nh%E1%BA%A3y%20C%C3%B4%20Ba%2C%20248%20Trung%20Nu%20Vuong%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN154,Bé Ni 2,岘港,"228 Vo Nguyen Giap Street, An Hai Ward, Da Nang, Vietnam",16.066809,108.244791,海鲜,103,232,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/be-ni-2,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A9%20Ni%202%2C%20228%20Vo%20Nguyen%20Giap%20Street%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN155,Bún Bò Bà Rơi (Hoà Cường),岘港,"5 Phan Thanh Tai Street, Hoa Cuong Ward, Da Nang, Vietnam",16.0537594,108.2214295,牛肉米线,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bun-bo-ba-roi-hai-chau,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20B%C3%B2%20B%C3%A0%20R%C6%A1i%20%28Ho%C3%A0%20C%C6%B0%E1%BB%9Dng%29%2C%205%20Phan%20Thanh%20Tai%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN156,Bún Bò Huế Bà Thương,岘港,"23 Tran Quoc Toan Street, Hai Chau Ward, Da Nang, Vietnam",16.0669093,108.2229997,顺化牛肉米线,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bun-bo-hue-ba-thuong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20B%C3%A0%20Th%C6%B0%C6%A1ng%2C%2023%20Tran%20Quoc%20Toan%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN157,Bún Chả Cá 109,岘港,"109 Nguyen Chi Thanh Street, Hai Chau Ward, Da Nang, Vietnam",16.0745199,108.2207547,鱼饼米线,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bun-cha-ca-109,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20Ch%E1%BA%A3%20C%C3%A1%20109%2C%20109%20Nguyen%20Chi%20Thanh%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN158,Bún Chả Cá Hờn,岘港,"113/03 Nguyen Chi Thanh Street, Hai Chau Ward, Da Nang, Vietnam",16.0741438,108.2212217,鱼饼米线,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bun-cha-ca-hon,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20Ch%E1%BA%A3%20C%C3%A1%20H%E1%BB%9Dn%2C%20113/03%20Nguyen%20Chi%20Thanh%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN159,Cô Chủ Nhỏ,岘港,"36 Phan Tu Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0462151,108.245465,越南街头小吃,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/co-chu-nho,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=C%C3%B4%20Ch%E1%BB%A7%20Nh%E1%BB%8F%2C%2036%20Phan%20Tu%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN160,Indian Aroma,岘港,"69 Hoai Thanh Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0487165,108.2371295,印度菜,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/indian-aroma-restaurant,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Indian%20Aroma%2C%2069%20Hoai%20Thanh%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN161,Lê Gia Khang (Ngũ Hành Sơn),岘港,"19 Le Quang Dao Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0548911,108.2441419,顺化牛肉米线；可选牛骨肉等配料,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/le-gia-khang-ngu-hanh-son,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=L%C3%AA%20Gia%20Khang%20%28Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%29%2C%2019%20Le%20Quang%20Dao%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN162,Mỳ Quảng Sứa Hồng Vân,岘港,"59 Le Hong Phong Street, Hai Chau Ward, Da Nang, Vietnam",16.064079,108.220627,广南面；海蜇,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/my-quang-sua-hong-van,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=M%E1%BB%B3%20Qu%E1%BA%A3ng%20S%E1%BB%A9a%20H%E1%BB%93ng%20V%C3%A2n%2C%2059%20Le%20Hong%20Phong%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN163,Nam Hìn (Phan Thanh Street),岘港,"46 Phan Thanh Street, Thanh Khe Ward, Da Nang, Vietnam",16.064686,108.20793,越南菜、煎饼,15,34,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/nam-hien-phan-thanh-street,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Nam%20H%C3%ACn%20%28Phan%20Thanh%20Street%29%2C%2046%20Phan%20Thanh%20Street%2C%20Thanh%20Khe%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN164,Ngọc Chi,岘港,"202 Hoang Dieu Street, Hoa Cuong Ward, Da Nang, Vietnam",16.0620931,108.2174064,越式素食,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/ngoc-chi,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ng%E1%BB%8Dc%20Chi%2C%20202%20Hoang%20Dieu%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN165,Phú Hồng,岘港,"19 Yen Bai Street, Hai Chau Ward, Da Nang, Vietnam",16.0696386,108.2229549,越南烤肉小吃,15,34,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/phu-hong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Ph%C3%BA%20H%E1%BB%93ng%2C%2019%20Yen%20Bai%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN166,Quán Nhân,岘港,"83 Phan Tu Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0464239,108.2455548,越南街头小吃,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/quan-nhan,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Qu%C3%A1n%20Nh%C3%A2n%2C%2083%20Phan%20Tu%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN167,Quê Xưa (Hòa Cường),岘港,"165-167 Nui Thanh Street, Hoa Cuong Ward, Da Nang, Vietnam",16.04708,108.2211049,越南菜；广南面,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/que-xua,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Qu%C3%AA%20X%C6%B0a%20%28H%C3%B2a%20C%C6%B0%E1%BB%9Dng%29%2C%20165-167%20Nui%20Thanh%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN168,Rang,岘港,"384 Vo Nguyen Giap Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.0430524,108.24779,印度料理,52,129,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/rang,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Rang%2C%20384%20Vo%20Nguyen%20Giap%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN169,Shamballa,岘港,"277 Tran Hung Dao Street, An Hai Ward, Da Nang, Vietnam",16.0759305,108.2289527,素食,52,129,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/shamballa,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Shamballa%2C%20277%20Tran%20Hung%20Dao%20Street%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN170,Thìa Gỗ,岘港,"53 Phan Thuc Duyen Street, Ngu Hanh Son Ward, Da Nang, Vietnam",16.052986,108.24158,越南菜,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/thia-go%C2%A0,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=Th%C3%ACa%20G%E1%BB%97%2C%2053%20Phan%20Thuc%20Duyen%20Street%2C%20Ngu%20Hanh%20Son%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN148,Ăn Thôi,岘港,"114 Bach Dang Street, Hai Chau Ward, Da Nang, Vietnam",16.0684464,108.2248426,越南菜,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/an-thoi,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=%C4%82n%20Th%C3%B4i%2C%20114%20Bach%20Dang%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN171,Bà Diệu (Tran Tong Street),岘港,"17 Tran Tong Street, Thanh Khe Ward, Da Nang, Vietnam",16.0586231,108.2109151,汤粉,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/ba-dieu-tran-tong-street,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A0%20Di%E1%BB%87u%20%28Tran%20Tong%20Street%29%2C%2017%20Tran%20Tong%20Street%2C%20Thanh%20Khe%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN172,Bánh Canh Yến (Hải Châu),岘港,"253 Nguyen Hoang Street, Hai Chau Ward, Da Nang, Vietnam",16.0578177,108.2132186,越式粗米粉汤,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/banh-canh-yen,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20Canh%20Y%E1%BA%BFn%20%28H%E1%BA%A3i%20Ch%C3%A2u%29%2C%20253%20Nguyen%20Hoang%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN173,Bánh Xèo Bà Dưỡng,岘港,"280/23 Hoang Dieu Street, Hoa Cuong Ward, Da Nang, Vietnam",16.058836,108.216052,越南煎饼、猪肉串；花生肉末蘸酱,15,31,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/banh-xeo-ba-duong,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A1nh%20X%C3%A8o%20B%C3%A0%20D%C6%B0%E1%BB%A1ng%2C%20280/23%20Hoang%20Dieu%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN174,Bé Mặn,岘港,"Lot 9, Vo Nguyen Giap Street, Son Tra Ward, Da Nang, Vietnam",16.0817651,108.2472366,海鲜,129,310,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/be-man,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%A9%20M%E1%BA%B7n%2C%20Lot%209%2C%20Vo%20Nguyen%20Giap%20Street%2C%20Son%20Tra%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN177,Bún Chả Cá Bà Hoa,岘港,"27 Le Hong Phong Street, Hai Chau Ward, Da Nang, Vietnam",16.06389,108.22159,鱼饼米线,9,21,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bun-cha-ca-ba-hoa,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20Ch%E1%BA%A3%20C%C3%A1%20B%C3%A0%20Hoa%2C%2027%20Le%20Hong%20Phong%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN178,Bún Riêu Cua 39,岘港,"39 Le Hong Phong Street, Hai Chau Ward, Da Nang, Vietnam",16.0669234,108.2231894,蟹肉番茄汤米线,9,18,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bun-rieu-cua-39,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%C3%BAn%20Ri%C3%AAu%20Cua%2039%2C%2039%20Le%20Hong%20Phong%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN175,Bếp Cuốn,岘港,"31-33 Tran Bach Dang Street, An Hai Ward, Da Nang, Vietnam",16.0579365,108.2451728,越南菜、米纸卷,52,129,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bep-cuon,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%E1%BA%BFp%20Cu%E1%BB%91n%2C%2031-33%20Tran%20Bach%20Dang%20Street%2C%20An%20Hai%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN176,Bếp Hên,岘港,"47 Le Hong Phong Street, Hai Chau Ward, Da Nang, Vietnam",16.0641288,108.2209519,越南家常菜,31,65,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/bep-hen,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=B%E1%BA%BFp%20H%C3%AAn%2C%2047%20Le%20Hong%20Phong%20Street%2C%20Hai%20Chau%20Ward%2C%20Da%20Nang%2C%20Vietnam
VN179,Cơm Gà Lan,岘港,"520 Trung Nu Vuong Street, Hoa Cuong Ward, Da Nang, Vietnam",16.0488832,108.2130368,鸡肉饭,13,23,预算估算（非菜单报价）,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/com-ga-lan,公开餐厅坐标，非实地测量；入店前核对门牌,https://www.google.com/maps/dir/?api=1&destination=C%C6%A1m%20G%C3%A0%20Lan%2C%20520%20Trung%20Nu%20Vuong%20Street%2C%20Hoa%20Cuong%20Ward%2C%20Da%20Nang%2C%20Vietnam
